:START_ID,:END_ID,:TYPE
community___::04a00617ca659adc944977ac700ea14b,archaeology,HAS_SUBJECT
community___::04a00617ca659adc944977ac700ea14b,mosaics,HAS_SUBJECT
community___::04a00617ca659adc944977ac700ea14b,burials,HAS_SUBJECT
community___::04a00617ca659adc944977ac700ea14b,medieval art,HAS_SUBJECT
community___::04a00617ca659adc944977ac700ea14b,castles,HAS_SUBJECT
community___::04a00617ca659adc944977ac700ea14b,CARARE metadata schema,HAS_SUBJECT
community___::04a00617ca659adc944977ac700ea14b,statues,HAS_SUBJECT
community___::04a00617ca659adc944977ac700ea14b,natural language processing,HAS_SUBJECT
community___::04a00617ca659adc944977ac700ea14b,inscriptions,HAS_SUBJECT
community___::04a00617ca659adc944977ac700ea14b,CRMsci,HAS_SUBJECT
community___::04a00617ca659adc944977ac700ea14b,vaults,HAS_SUBJECT
community___::04a00617ca659adc944977ac700ea14b,contemporary art,HAS_SUBJECT
community___::04a00617ca659adc944977ac700ea14b,Arts and Humanities,HAS_SUBJECT
community___::04a00617ca659adc944977ac700ea14b,CRMarchaeo,HAS_SUBJECT
community___::04a00617ca659adc944977ac700ea14b,pottery,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,virtual human twin,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,digital twin of intensive care,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,computational modelling of intensive care,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,computational modelling of bones,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,digital twin of bones,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,computational modelling of osteoporosis,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,digital twin of osteoporosis,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,computational modelling of cardiovascular systems,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,cardiovascular digital twin,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,ethics of digital twins,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,legal aspects of digital twins,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,privacy in digital twins,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,computational modelling of drugs,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,Digital twins in pharmaceutics,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,computational modelling of kidneys,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,kidney digital twin,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,computational modelling of liver,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,Liver digital twin,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,computational modelling of cancer,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,Cancer Digital twin,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,machine learning in medicine,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,artificial intelligence in medicine,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,machine learning in healthcare,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,artificial intelligence in healthcare,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,computational modelling of brain,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,brain digital twin,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,computational modelling of heart,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,Heart digital twin,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,Biomedical digital twin,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,digital twins in medicine,HAS_SUBJECT
community___::e66d936bd9aac82767990b1f3b5a7560,digital twins in healthcare,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Green Transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,City mobility systems,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Vulnerable road users,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Traffic engineering,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Transport electrification,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Intermodal freight transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Clean vehicle fleets,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Intelligent mobility,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Inflight refueling,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,District mobility systems,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Navigation and control systems for optimised planning and routing,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,European Space Technology Platform,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,European Transport networks,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Green cars,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Inter-modality infrastructures,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Advanced Take Off and Landing Ideas,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Sustainable urban systems,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,port-area railway networks,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Innovative forms of urban transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Alliance for Logistics Innovation through Collaboration in Europe,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Advisory Council for Aeronautics Research in Europe,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Mobility services for people and goods,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Guidance and traffic management,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Passenger mobility,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Smart mobility and services,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,transport innovation,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,high-speed railway,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Vehicle design,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Inland shipping,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,public transportation,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,aviation’s climate impact,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Road transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,On-demand public transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Personal Air Transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Pipeline transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,European Association of Aviation Training and Education Organisations,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Defrosting of railway infrastructure,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Inclusive and affordable transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,River Information Services,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,jel:L92,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Increased use of public transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Seamless mobility,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,STRIA,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,trolleybus transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Intelligent Transport System,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Low-emission alternative energy for transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Shared mobility for people and goods,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Business model for urban mobility,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Interoperability of transport systems,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Cross-border train slot booking,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Air transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Transport pricing,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Sustainable transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,European Rail Transport Research Advisory Council,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Alternative aircraft configurations,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Railways applications,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,urban transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Environmental impact of transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,urban freight delivery systems,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Automated Road Transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Alternative fuels in public transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Active LIDAR-sensor for GHG-measurements,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Autonomous logistics operations,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Rational use of motorised transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Network and traffic management systems,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,electrification of railway wagons,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Single European Sky,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Electrified road systems,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Railway dynamics,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Motorway of the Sea,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,smart railway communications,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Maritime transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Environmental- friendly transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Combined transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Connected automated driving technology,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Innovative freight logistics services,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,automated and shared vehicles,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Alternative Aircraft Systems,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Land-use and transport interaction,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Public transport system,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Business plan for shared mobility,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Shared mobility,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Growing of mobility demand,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,European Road Transport Research Advisory Council,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,WATERBORNE ETP,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Effective transport management system,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Short Sea Shipping,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,air traffic management,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Sea hubs and the motorways of the sea,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Urban mobility solutions,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Smart city planning,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Maritime spatial planning,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,EUropean rail Research Network of Excellence,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,ENERGY CONSUMPTION BY THE TRANSPORT SECTOR,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Integrated urban plan,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,inland waterway services,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,European Conference of Transport Research Institutes,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,air vehicles,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,E-freight,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Automated Driving,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Automated ships,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,pricing for cross-border passenger transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Vehicle efficiency,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Railway transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Electric vehicles,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Road traffic monitoring,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Deep sea shipping,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Circular economy in transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Traffic congestion,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,air transport system,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Urban logistics,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Rail transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,OpenStreetMap,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,high speed rail,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Transportation engineering,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Intermodal travel information,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Flight Data Recorders,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Advanced driver assistance systems,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,long distance freight transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Inland waterway transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Smart mobility,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Mobility integration,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Personal Rapid Transit system,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Safety measures & requirements for roads,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Green rail transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Vehicle manufacturing,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Future Airport Layout,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Rail technologies,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,European Intermodal Research Advisory Council,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,inland navigation,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Automated urban vehicles,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,ECSS-standards,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Traveller services,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Polluting transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Air Traffic Control,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Cooperative and connected and automated transport,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Innovative powertrains,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Quality of transport system and services,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,door-to- door logistics chain,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Inter-modal aspects of urban mobility,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,Innovative freight delivery systems,HAS_SUBJECT
community___::5fde864866ea5ded4cc873b3170b63c3,urban freight delivery infrastructures,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Drogas Sinteticas,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Ancestral Languages,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Anti-Geldwäsche,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Anti-money laundering,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Artificial Intelligence,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Arzneipflanzen,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Automedicación,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Befreiungstheologie,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Besondere Bevölkerungsgruppen,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Bitcoin,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Blockchain,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Cannabis,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Church History,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Cibercrimen,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Ciberseguridad,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Comparative Religions,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Contraterrorismo,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Corrupción,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Corruption,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Counterterrorism,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Crimen Organizado,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Criminal Justice,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Cybercrime,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Cyberkriminalität,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Cybersecurity,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Cybersicherheit,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Derechos Humanos,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Desarrollo Sostenible,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Diálogo Interreligioso,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Drogenhandel,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Drogenpolitik,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Drug Policy,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Drug Trafficking,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Ecumenism,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Ecumenismo,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Energía Nuclear,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Ethnobotanik,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Ethnosphere,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Ethnosphäre,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Etnobotánica,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Etnósfera,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Faith Based Organizations,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Feminism,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Feminismo,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Feminismus,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Fenomenología,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Filosofía de la Liberación,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Filosofía de la Religión,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Filosofía Latinoamericana,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Geopolitics,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Geopolitik,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Geopolítica,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,glaubensbasierte Organisationen,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Harm Reduction,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Heilige Pflanzen,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Herbal Medicines,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Historia de la Iglesia,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Historia de las Religiones,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,History of Religions,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Human Rights,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Human Trafficking,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Identidad Nacional,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Illegale Märkte,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Illicit Markets,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Inclusion,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Inclusión,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Inklusion,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Inteligencia Artificial,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Interreligious Dialogue,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,interreligiöser Dialog,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Justicia Penal,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Kernenergie,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Kirchengeschichte,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Korruption,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Künstliche Intelligenz,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Lateinamerikanische Philosophie,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Latin American Philosophy,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Lenguas Ancestrales,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Linguistics and National Identity,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Linguistik,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Linguistik und nationale Identität,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Lingüística e Identidad Nacional,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Literatura y Lenguas Ancestrales,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Literature and Ancestral Languages,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Medicinal Plants,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Medicinas a Base de Plantas,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Menschenhandel,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Menschenrechte,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Mental Health,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Mercados Ilícitos,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Nachhaltige Entwicklung,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Narcotráfico,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,National Identity,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,nationale Identität,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Neue Technologien,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,New Technologies,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Nuclear Energy,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Nuevas Tecnologías,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Organisiertes Verbrechen,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Organizaciones Basadas en la Fe,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Organized crime,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,OSINT,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Phenomenology,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Philosophie der Befreiung,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Philosophy of Liberation,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Philosophy of Religion,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Phänomenologie,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Plant-Based Medicines,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Plantas Medicinales,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Plantas Sagradas,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Poblaciones Especiales,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Política de Drogas,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Prevención de Blanqueo de Capitales,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Psicodélicos,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Psychedelics,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Psychedelika,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Psychische Gesundheit,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Reducción de Daños,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Religiones Comparadas,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Religionsgeschichte,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Religionsphilosophie,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Sacred Plants,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Salud Mental,HAS_SUBJECT
community___::aacecfad0c694367acd5c6b5057daa79,Selbstmedikation,HAS_SUBJECT
